"Date","Hour","DUSMASS25","OCSMASS","BCSMASS","SSSMASS25","SO4SMASS"
2023-01-02,8,3.31795317764467e-10,7.10061292337645e-09,2.33238189298237e-09,5.40498957964347e-09,1.48412626883128e-08
2023-01-02,9,3.4098802217601e-10,7.17473083093438e-09,2.29614241169078e-09,5.08815602181362e-09,1.54432193504549e-08
2023-01-02,10,4.097620248804e-10,6.55620706693522e-09,2.00310935170194e-09,4.52949475749666e-09,1.3982768737146e-08
2023-01-02,11,5.20454173990004e-10,5.47370178116723e-09,1.59732909191246e-09,3.66085209324259e-09,1.04199203680038e-08
2023-01-02,12,4.78110140233757e-10,3.93753211083031e-09,1.02523575853307e-09,3.14842059541409e-09,5.07950255061772e-09
2023-01-02,13,4.62783167901864e-10,3.51140452588413e-09,9.42929508000007e-10,2.32281860701466e-09,4.40895363119464e-09
2023-01-02,14,4.51707178387341e-10,3.25897933737152e-09,9.00907988594463e-10,2.00358004701627e-09,4.0115711033101e-09
2023-01-02,15,4.51410730564183e-10,3.1423387894297e-09,8.85198388812e-10,1.92704703636768e-09,3.90654119299051e-09
2023-01-02,16,4.52997418444334e-10,3.08577762600265e-09,8.86594525453219e-10,1.97285082738488e-09,3.9986483327362e-09
2023-01-02,17,4.53449922208231e-10,3.07884890793245e-09,8.98527316061575e-10,2.0966522187239e-09,4.0194769226063e-09
2023-01-02,18,1.20775319996049e-09,4.45175342211413e-09,9.80611219009414e-10,2.65777714213936e-09,4.60931082242751e-09
2023-01-02,19,1.17702811298931e-09,4.47771843201431e-09,1.0283974055569e-09,2.90827705713307e-09,4.79805443322884e-09
2023-01-02,20,1.12708681633994e-09,4.87148497360429e-09,1.15599453658554e-09,3.54923195890357e-09,4.93220618825465e-09
2023-01-02,21,1.04335489937112e-09,5.76644170328694e-09,1.44647774857345e-09,4.55314662039488e-09,4.89817543106565e-09
2023-01-02,22,9.43064268265291e-10,7.48838556598576e-09,2.01808498930748e-09,5.56173818368959e-09,4.80522408107952e-09
2023-01-02,23,8.73557356672835e-10,9.10654131914884e-09,2.54371361057019e-09,6.12853414763974e-09,4.70623837350945e-09
